path,label,freq_energy_ratio,entropy,mean,std,skewness,kurtosis,edge_density,defect_area_ratio,connected_regions
../data/tyre_dataset/defective/Defective (108).jpg,1,0.9745784762397455,5.80213693727188,130.30377197265625,73.65399712945162,-0.05751661429356058,-1.1944231990420875,0.2333831787109375,0.5826263427734375,117.0
../data/tyre_dataset/defective/Defective (109).jpg,1,0.9803139726938808,6.208363321702258,129.48455810546875,73.90972676695972,-0.03634432778806584,-1.2011430494338113,0.18768310546875,0.5514678955078125,58.0
../data/tyre_dataset/defective/Defective (11).jpg,1,0.9680735927411731,4.775660585210078,133.5530242919922,73.36584911991797,-0.11905775355989151,-1.1546401890312115,0.22857666015625,0.6222076416015625,44.0
../data/tyre_dataset/defective/Defective (110).jpg,1,0.9770898530556468,5.616434060649321,130.93577575683594,73.28387841353376,-0.07283910836753388,-1.1726653537796135,0.219451904296875,0.5545196533203125,76.0
../data/tyre_dataset/defective/Defective (111).jpg,1,0.9930589463017624,6.300846699570671,129.45172119140625,73.63131331840128,-0.03683924637574432,-1.1892314635137595,0.151641845703125,0.5345916748046875,63.0
../data/tyre_dataset/defective/Defective (112).jpg,1,0.9786465516408672,5.63596991221016,131.08187866210938,72.05587451068737,-0.05589266539739828,-1.1446685977013387,0.2225494384765625,0.56939697265625,116.0
../data/tyre_dataset/defective/Defective (113).jpg,1,0.9710986952901955,5.563434539592351,131.44224548339844,71.9103179827802,-0.05967474252294985,-1.1366069228554005,0.2175140380859375,0.562774658203125,116.0
../data/tyre_dataset/defective/Defective (114).jpg,1,0.9700152469990444,5.490794025881853,131.57936096191406,71.88968167430049,-0.06322016213581906,-1.1343806584408507,0.2321624755859375,0.5380859375,114.0
../data/tyre_dataset/defective/Defective (115).jpg,1,0.9960896685520055,7.149963874831945,128.44952392578125,73.38704685442512,-0.0032725544845592794,-1.194876905088538,0.1690826416015625,0.5023956298828125,28.0
../data/tyre_dataset/defective/Defective (116).jpg,1,0.9883880324017152,6.563276179797685,128.99859619140625,73.86622506797673,-0.023299270173517808,-1.2072618564969257,0.18853759765625,0.5195465087890625,58.0
../data/tyre_dataset/defective/Defective (117).jpg,1,0.9968938061941623,6.908040461917011,128.56492614746094,73.57974896458317,-0.009478651412504533,-1.1957545649824834,0.20782470703125,0.519256591796875,34.0
../data/tyre_dataset/defective/Defective (118).jpg,1,0.9878679570609096,6.49666294080324,129.03416442871094,73.94884810884358,-0.013662158334504824,-1.209093561444136,0.2140045166015625,0.509185791015625,49.0
../data/tyre_dataset/defective/Defective (119).jpg,1,0.9867550556641931,5.933076258976836,129.91806030273438,74.25764091903689,-0.023159369038536035,-1.2295199659728895,0.228363037109375,0.54937744140625,52.0
../data/tyre_dataset/defective/Defective (12).jpg,1,0.9671616502138775,4.820178893524718,133.3568572998047,73.72691715145572,-0.10411778543869232,-1.1703230297049467,0.1937255859375,0.6306915283203125,44.0
../data/tyre_dataset/defective/Defective (120).jpg,1,0.9927192061895389,6.800538629039508,128.6728057861328,73.78759003941205,-0.01029358012623806,-1.2019154464651758,0.177581787109375,0.5138092041015625,64.0
../data/tyre_dataset/defective/Defective (121).jpg,1,0.9943911029671376,5.993367572544095,130.0872039794922,73.5326486986615,-0.05799543417310064,-1.1962411074144128,0.0958099365234375,0.5478057861328125,23.0
../data/tyre_dataset/defective/Defective (122).jpg,1,0.9874871338572838,5.6813405876247085,130.5577850341797,73.09772765838561,-0.05125711798230021,-1.1952119471537284,0.1680145263671875,0.56402587890625,57.0
../data/tyre_dataset/defective/Defective (123).jpg,1,0.9825778916559764,6.389885365514828,129.1295928955078,73.37126879250128,-0.0214661102787782,-1.1976862403472324,0.1890869140625,0.53302001953125,67.0
../data/tyre_dataset/defective/Defective (124).jpg,1,0.9873732986538705,6.2316309348751835,129.6641387939453,73.76288353674592,-0.04812703398669506,-1.2093402829064475,0.1551361083984375,0.532318115234375,55.0
../data/tyre_dataset/defective/Defective (125).jpg,1,0.9938331677081449,6.517040849804664,129.05380249023438,73.3569684247767,-0.01931926377663515,-1.1834982136141854,0.1186065673828125,0.5074310302734375,41.0
../data/tyre_dataset/defective/Defective (126).jpg,1,0.9880317521707008,5.634297031304792,130.40106201171875,73.53925531052131,-0.040779775456916016,-1.1996612357757688,0.2093505859375,0.5652008056640625,41.0
../data/tyre_dataset/defective/Defective (127).jpg,1,0.9902222239451413,6.377367833439169,129.24444580078125,73.70812544093158,-0.02614281997116273,-1.2093937673127229,0.228240966796875,0.543487548828125,39.0
../data/tyre_dataset/defective/Defective (128).jpg,1,0.9944299927294092,6.437533586079872,129.07801818847656,73.37648771352448,-0.014664964457817141,-1.194885078345073,0.2000885009765625,0.5155487060546875,30.0
../data/tyre_dataset/defective/Defective (129).jpg,1,0.9845339770266648,5.742158425562363,130.17674255371094,73.09841177774047,-0.02938083217870661,-1.1805666123882095,0.2580718994140625,0.55340576171875,101.0
../data/tyre_dataset/defective/Defective (13).jpg,1,0.9813583987248902,6.588775908933426,129.1832733154297,73.92142064254955,-0.037628588251679314,-1.2142089030426824,0.1786651611328125,0.547149658203125,36.0
../data/tyre_dataset/defective/Defective (130).jpg,1,0.9859453396306298,6.388973763650891,129.20155334472656,73.77133363418491,-0.02203912222954721,-1.2160676778694264,0.21527099609375,0.53082275390625,40.0
../data/tyre_dataset/defective/Defective (131).jpg,1,0.991328774344703,6.281477757486956,129.22384643554688,73.72083434288297,-0.01691717472355696,-1.2068845545374773,0.200225830078125,0.5275421142578125,39.0
../data/tyre_dataset/defective/Defective (132).jpg,1,0.9597438593405418,5.846232741536239,131.3118133544922,73.54505578431294,-0.10417862947690354,-1.1861892784894013,0.19964599609375,0.628997802734375,18.0
../data/tyre_dataset/defective/Defective (133).jpg,1,0.9792349869112349,5.056328596683993,132.82362365722656,72.91549664696392,-0.11022234474602019,-1.157377771375205,0.217010498046875,0.60107421875,79.0
../data/tyre_dataset/defective/Defective (134).jpg,1,0.9777561528749814,6.191432486979488,130.16412353515625,73.87384772650151,-0.06266475259950162,-1.2258038429451583,0.187408447265625,0.5580596923828125,40.0
../data/tyre_dataset/defective/Defective (135).jpg,1,0.9821061899825477,6.121939711704026,129.8126220703125,74.03641799520216,-0.04844015887534127,-1.2183882218305118,0.1648712158203125,0.53759765625,32.0
../data/tyre_dataset/defective/Defective (136).jpg,1,0.982827667960233,6.533709408456949,129.23568725585938,73.98302446202558,-0.027404966544585192,-1.2258060058269504,0.157470703125,0.533294677734375,18.0
../data/tyre_dataset/defective/Defective (137).jpg,1,0.9990421273630351,6.170213713500264,129.59739685058594,73.48852743447961,-0.005853666885013878,-1.1708521038451631,0.218292236328125,0.509429931640625,10.0
../data/tyre_dataset/defective/Defective (138).jpg,1,0.9744603033115729,5.893216519688829,130.83309936523438,73.84228498062974,-0.08495691131529781,-1.2146094378171175,0.174346923828125,0.614013671875,17.0
../data/tyre_dataset/defective/Defective (139).jpg,1,0.957897634375455,6.247934304344988,129.70591735839844,73.95927536980778,-0.04584785137496388,-1.2168730836240407,0.193206787109375,0.562652587890625,27.0
../data/tyre_dataset/defective/Defective (14).jpg,1,0.9694427004138577,4.721285096695534,133.5334014892578,73.68023038889623,-0.09830478553538712,-1.170905775989909,0.2267608642578125,0.564971923828125,59.0
../data/tyre_dataset/defective/Defective (140).jpg,1,0.9841405085244818,6.172652704747544,129.89869689941406,73.82055748756294,-0.052443063276549254,-1.2114276650479763,0.1588592529296875,0.5701141357421875,40.0
../data/tyre_dataset/defective/Defective (141).jpg,1,0.9871503130725419,4.732142671202996,135.16030883789062,73.2104308024052,-0.17839241761271302,-1.1445920652517825,0.2198944091796875,0.63690185546875,38.0
../data/tyre_dataset/defective/Defective (142).jpg,1,0.9922870473840668,5.507503563686849,131.85231018066406,75.08057475092461,-0.07907175122216645,-1.2549109135291165,0.1762847900390625,0.5500640869140625,28.0
../data/tyre_dataset/defective/Defective (143).jpg,1,0.997926135910825,6.792295681670129,128.76751708984375,73.22137807408147,0.001276806317141428,-1.2041331624201712,0.18426513671875,0.4936981201171875,6.0
../data/tyre_dataset/defective/Defective (144).jpg,1,0.9956887791353618,6.572160706560109,128.98187255859375,73.75301305424384,-0.026152356560509744,-1.2026921153857915,0.1434478759765625,0.5261993408203125,23.0
../data/tyre_dataset/defective/Defective (145).jpg,1,0.9986513726659645,5.748077638584075,130.45120239257812,73.57355643131378,-0.0025700883084301264,-1.157071585359273,0.2592926025390625,0.484405517578125,2.0
../data/tyre_dataset/defective/Defective (146).jpg,1,0.987353772418607,6.106866023649575,129.98631286621094,73.52090351195451,-0.03795669984052707,-1.2375606972187028,0.1662750244140625,0.559661865234375,5.0
../data/tyre_dataset/defective/Defective (147).jpg,1,0.9932471964590838,5.164829019154399,132.24803161621094,73.17118383802321,-0.08346286688782438,-1.167676407149977,0.176666259765625,0.540496826171875,72.0
../data/tyre_dataset/defective/Defective (148).jpg,1,0.9913368328647185,4.6761921434830604,134.1427459716797,76.51251952121973,-0.06166235553387168,-1.285701301748358,0.1927032470703125,0.5355224609375,45.0
../data/tyre_dataset/defective/Defective (149).jpg,1,0.9939113312608452,5.365957689348887,131.4224395751953,74.97885075345073,-0.04782135920836353,-1.2500682810992203,0.1254425048828125,0.522613525390625,24.0
../data/tyre_dataset/defective/Defective (15).jpg,1,0.994490108457739,6.551761771118281,129.08876037597656,73.59988826669556,-0.026877214582456427,-1.1849746629970024,0.1495361328125,0.529144287109375,50.0
../data/tyre_dataset/defective/Defective (150).jpg,1,0.9742916508795799,4.806078673474897,135.1216583251953,73.1563162254009,-0.18729844600666518,-1.1493807240935492,0.2329254150390625,0.696380615234375,19.0
../data/tyre_dataset/defective/Defective (151).jpg,1,0.9924316758976149,5.5192389959028985,131.14324951171875,74.0156253271272,-0.02045366136187108,-1.2452865557249364,0.17120361328125,0.510986328125,7.0
../data/tyre_dataset/defective/Defective (152).jpg,1,0.9597770031929791,6.29107827872581,129.51573181152344,74.05176504691053,-0.03173550715311633,-1.227699302044889,0.1789703369140625,0.5259246826171875,33.0
../data/tyre_dataset/defective/Defective (153).jpg,1,0.954185976941604,6.143544803151009,129.6497039794922,73.77763766998667,-0.03787963466137269,-1.2063690523792834,0.1829833984375,0.55072021484375,29.0
../data/tyre_dataset/defective/Defective (154).jpg,1,0.9928747199366197,5.167339191969414,132.20774841308594,73.35148121564742,-0.10228800962666593,-1.1626678186246884,0.1729736328125,0.661590576171875,38.0
../data/tyre_dataset/defective/Defective (155).jpg,1,0.9957506900310482,5.281588799484097,131.24224853515625,74.30824477424066,-0.03678199673480573,-1.2042306558850748,0.1065216064453125,0.565093994140625,35.0
../data/tyre_dataset/defective/Defective (156).jpg,1,0.99616376747622,5.269249745986706,131.6072235107422,73.1075383695062,-0.06452760983887242,-1.1720645217961412,0.196807861328125,0.530670166015625,73.0
../data/tyre_dataset/defective/Defective (157).jpg,1,0.9966864856922111,7.13832821833468,128.3778533935547,73.85851807191096,0.00014853188359924,-1.200908737406087,0.142608642578125,0.4994964599609375,15.0
../data/tyre_dataset/defective/Defective (158).jpg,1,0.9941475238237476,6.958652898899843,128.61061096191406,73.93676346566438,-0.006766915036813533,-1.2134577720485311,0.1473846435546875,0.5064849853515625,11.0
../data/tyre_dataset/defective/Defective (159).jpg,1,0.9962010887255889,6.833713529151267,128.73037719726562,73.91315599393452,-0.006987496512974887,-1.2130127239977326,0.1358489990234375,0.50958251953125,11.0
../data/tyre_dataset/defective/Defective (16).jpg,1,0.9898518353715413,6.784084199775849,128.86935424804688,73.27138974207034,-0.0262535168311789,-1.1815477137612975,0.161468505859375,0.52557373046875,75.0
../data/tyre_dataset/defective/Defective (160).jpg,1,0.9868282657584667,5.297572052667746,132.28990173339844,76.51219640079508,-0.001909733210319311,-1.1718169845474204,0.19549560546875,0.585418701171875,25.0
../data/tyre_dataset/defective/Defective (161).jpg,1,0.9814663282239552,6.339354308074201,129.3242645263672,74.14026998467654,-0.02340891575818013,-1.2011947640813234,0.157257080078125,0.5359954833984375,40.0
../data/tyre_dataset/defective/Defective (162).jpg,1,0.983973410346049,6.5191236359687235,129.27841186523438,74.10273211067788,-0.024636647236112082,-1.2208191014100174,0.1478424072265625,0.508697509765625,17.0
../data/tyre_dataset/defective/Defective (163).jpg,1,0.9529621681268051,5.9927676904298295,129.78175354003906,73.6888746936371,-0.036189848413945694,-1.2032751345662094,0.2350006103515625,0.5585784912109375,78.0
../data/tyre_dataset/defective/Defective (164).jpg,1,0.9844757784254877,6.014507782433607,129.76402282714844,73.7202874399442,-0.036447184908329745,-1.2028475002007006,0.217193603515625,0.53533935546875,39.0
../data/tyre_dataset/defective/Defective (165).jpg,1,0.9836836739230853,6.028842637516074,129.73614501953125,73.44959813699992,-0.04007567322016179,-1.1906528155564062,0.231414794921875,0.543792724609375,72.0
../data/tyre_dataset/defective/Defective (166).jpg,1,0.992173175634548,6.480345639470229,129.10638427734375,73.33139174924766,-0.022585220264927076,-1.1896761818325938,0.199249267578125,0.519805908203125,66.0
../data/tyre_dataset/defective/Defective (167).jpg,1,0.9894577445502806,6.307563960427042,129.22610473632812,73.37778797266576,-0.02105912686493866,-1.1925577157297735,0.198333740234375,0.534271240234375,44.0
../data/tyre_dataset/defective/Defective (168).jpg,1,0.9872849659854862,6.592981119096713,128.95152282714844,73.23770079882814,-0.019088136683953868,-1.187382042355221,0.254730224609375,0.5238037109375,96.0
../data/tyre_dataset/defective/Defective (169).jpg,1,0.9880957863922404,7.2668556897884375,128.33822631835938,73.40739086011169,-0.0058041601127901445,-1.1952497730467324,0.1349029541015625,0.5029296875,21.0
../data/tyre_dataset/defective/Defective (17).jpg,1,0.9869833665304247,5.697627660312941,130.68643188476562,72.61532871637978,-0.05377298279437714,-1.1535558238684294,0.1707611083984375,0.54827880859375,53.0
../data/tyre_dataset/defective/Defective (170).jpg,1,0.9933247245103283,6.362542352664603,130.01060485839844,71.95669012077727,0.03881411465444585,-1.2155006518459863,0.1660614013671875,0.5054168701171875,16.0
../data/tyre_dataset/defective/Defective (171).jpg,1,0.9744673966311143,6.055956601524139,129.8764190673828,74.13292386632857,-0.043944577864678785,-1.2169346541542831,0.1949920654296875,0.5593109130859375,51.0
../data/tyre_dataset/defective/Defective (172).jpg,1,0.9843886497667932,6.453364187787299,129.1853485107422,73.70700439663692,-0.03202010385139352,-1.1982255786245768,0.192138671875,0.5404510498046875,83.0
../data/tyre_dataset/defective/Defective (173).jpg,1,0.9926158021820439,6.2553524039770965,129.309814453125,73.69978195503349,-0.0249824355652941,-1.200388531922666,0.0770721435546875,0.531585693359375,19.0
../data/tyre_dataset/defective/Defective (174).jpg,1,0.98202772212184,6.799035157785517,128.66673278808594,73.8787025115934,-0.01633845340912634,-1.204023514274736,0.2611236572265625,0.523223876953125,96.0
../data/tyre_dataset/defective/Defective (175).jpg,1,0.9942952767303243,7.03802570414617,128.44448852539062,73.572432352514,-0.014940040711692321,-1.1962430536704156,0.1154632568359375,0.509857177734375,36.0
../data/tyre_dataset/defective/Defective (176).jpg,1,0.9923904217642397,6.814484040401801,128.7553253173828,73.58526146572014,-0.024062648380251326,-1.1948409031368448,0.11541748046875,0.5271453857421875,31.0
../data/tyre_dataset/defective/Defective (177).jpg,1,0.9924166801427508,6.683786356090296,128.81468200683594,73.65085056670709,-0.01759118945501418,-1.1963552559155088,0.15167236328125,0.524078369140625,27.0
../data/tyre_dataset/defective/Defective (178).jpg,1,0.9922646942946747,5.525288998117726,130.61331176757812,73.97742659619142,-0.03882910029794826,-1.2029045010113364,0.1273345947265625,0.55279541015625,58.0
../data/tyre_dataset/defective/Defective (179).jpg,1,0.9935006898314444,5.011244621791799,131.6844024658203,73.38305427458131,-0.044010236219976004,-1.1966874038907411,0.235198974609375,0.5547027587890625,73.0
../data/tyre_dataset/defective/Defective (18).jpg,1,0.9888917393419752,5.558870862899572,130.84161376953125,73.14478126531534,-0.05767255544463637,-1.1925752897062376,0.170623779296875,0.56146240234375,48.0
../data/tyre_dataset/defective/Defective (180).jpg,1,0.9919752189305623,5.736113244165356,130.1855926513672,73.24805681030674,-0.038257450973891625,-1.1839000618132653,0.248321533203125,0.540557861328125,54.0
../data/tyre_dataset/defective/Defective (181).jpg,1,0.9957878270730035,5.718967940891778,130.3181915283203,73.9731575767253,-0.03947613995445835,-1.206284652030726,0.0656280517578125,0.5455780029296875,27.0
../data/tyre_dataset/defective/Defective (182).jpg,1,0.9877976072375336,6.425349348757898,129.17872619628906,73.61748468407119,-0.026452840980097123,-1.2002193292832761,0.1876983642578125,0.5268707275390625,52.0
../data/tyre_dataset/defective/Defective (183).jpg,1,0.9908799792679581,6.585079553451498,129.0669403076172,73.52170883982917,-0.032701391056588175,-1.1990254736555195,0.140960693359375,0.541656494140625,39.0
../data/tyre_dataset/defective/Defective (184).jpg,1,0.982490602892337,5.724863583480477,130.58700561523438,73.80356340504626,-0.06599484858962523,-1.198837632503118,0.2126922607421875,0.5806732177734375,76.0
../data/tyre_dataset/defective/Defective (185).jpg,1,0.9841982792626386,5.770024911382369,130.11973571777344,73.60346578583777,-0.030418518880713445,-1.1943702952242057,0.2436065673828125,0.5279693603515625,104.0
../data/tyre_dataset/defective/Defective (186).jpg,1,0.9923473996034919,6.766061098717,128.833740234375,73.72628583267007,-0.018146067835433443,-1.2096196678820008,0.1861419677734375,0.5344085693359375,62.0
../data/tyre_dataset/defective/Defective (187).jpg,1,0.9777549418516609,6.438066545055441,129.2087860107422,73.40394784782924,-0.02912159962744603,-1.1902806566050987,0.1659698486328125,0.5164337158203125,46.0
../data/tyre_dataset/defective/Defective (188).jpg,1,0.9768493914366095,5.81524326561221,130.1482391357422,73.49180535098796,-0.044950984766983115,-1.1868779388586232,0.2089996337890625,0.56695556640625,85.0
../data/tyre_dataset/defective/Defective (189).jpg,1,0.981286976705541,5.71549632868195,130.13771057128906,73.59898864238791,-0.03056783318727264,-1.1996741729099984,0.167022705078125,0.5380401611328125,61.0
../data/tyre_dataset/defective/Defective (19).jpg,1,0.9953215759349505,6.056704919215172,129.61856079101562,73.26395101473852,-0.03256232839653542,-1.1888774299835532,0.10626220703125,0.53350830078125,17.0
../data/tyre_dataset/defective/Defective (190).jpg,1,0.9563024761771108,6.555519989868002,128.99664306640625,73.40235562626654,-0.023272441522079503,-1.1931970826145564,0.2858123779296875,0.5559539794921875,193.0
../data/tyre_dataset/defective/Defective (191).jpg,1,0.9489260421945753,6.271451258664035,129.34140014648438,73.49884089516084,-0.027156950546962568,-1.1980348727352872,0.299285888671875,0.5652313232421875,166.0
../data/tyre_dataset/defective/Defective (192).jpg,1,0.9877462405828275,6.929019884582005,128.64219665527344,74.1201990506535,-0.005390815800668875,-1.2099537133922653,0.256103515625,0.511810302734375,41.0
../data/tyre_dataset/defective/Defective (193).jpg,1,0.990903759677093,6.522446177644311,128.96490478515625,73.52764780319323,-0.014662555872040869,-1.2014044376555206,0.2073974609375,0.5143890380859375,34.0
../data/tyre_dataset/defective/Defective (194).jpg,1,0.9763384636410549,5.284301542911374,132.1831512451172,73.08606867927382,-0.09948948911581983,-1.1824370050461463,0.2262115478515625,0.6266326904296875,56.0
../data/tyre_dataset/defective/Defective (195).jpg,1,0.9622175451244676,6.059942619200373,129.77748107910156,73.68882961290328,-0.037297307136459935,-1.213088837203532,0.1665191650390625,0.547607421875,47.0
../data/tyre_dataset/defective/Defective (196).jpg,1,0.9863747967939803,5.3314374651902146,131.37615966796875,73.01748499160935,-0.0671277615068143,-1.1828021248252139,0.2019195556640625,0.5851593017578125,56.0
../data/tyre_dataset/defective/Defective (197).jpg,1,0.9713241927899435,6.632086174768763,128.81813049316406,73.83891448289822,-0.028828128376990652,-1.2011784537967372,0.2283477783203125,0.54010009765625,86.0
../data/tyre_dataset/defective/Defective (198).jpg,1,0.9926546785097153,6.892276357552873,128.6363067626953,73.52447438308036,-0.012735126886822485,-1.1987726761972286,0.12457275390625,0.519622802734375,37.0
../data/tyre_dataset/defective/Defective (199).jpg,1,0.9925171516696765,6.82410601856854,128.63340759277344,73.61376904950565,-0.0054883440595801004,-1.2011411681460855,0.1898040771484375,0.5139923095703125,24.0
../data/tyre_dataset/defective/Defective (2).jpg,1,0.984768028949662,6.2723648929770475,129.24314880371094,73.44615291690262,-0.01624808753205199,-1.2043755176681097,0.137786865234375,0.537506103515625,13.0
../data/tyre_dataset/defective/Defective (20).jpg,1,0.9958567476551521,7.088432506165072,128.4615020751953,73.69682550617176,-0.00798781869867866,-1.20654582454589,0.1568603515625,0.50726318359375,15.0
../data/tyre_dataset/defective/Defective (200).jpg,1,0.9752260850172539,6.84642578277882,128.5962371826172,73.89507887379278,-0.023377705627949042,-1.2074673753492968,0.2103729248046875,0.5288238525390625,83.0
../data/tyre_dataset/defective/Defective (201).jpg,1,0.9741673311874827,6.358978056373841,128.9127960205078,74.01279469059556,-0.025219317066464905,-1.2092106141864398,0.2223663330078125,0.5302581787109375,67.0
../data/tyre_dataset/defective/Defective (202).jpg,1,0.9681326234769552,6.344991095880694,129.2564239501953,73.77601416066419,-0.035109875720846055,-1.2066082247382073,0.245452880859375,0.551513671875,64.0
../data/tyre_dataset/defective/Defective (203).jpg,1,0.9669308898242879,6.5921734907555045,129.01510620117188,73.68041244160082,-0.038197225050465605,-1.2001642670980353,0.2243804931640625,0.5503692626953125,77.0
../data/tyre_dataset/defective/Defective (204).jpg,1,0.98431551271294,7.208698335532322,128.37672424316406,73.7396659262829,-0.004612245100237944,-1.1977753329740959,0.2624969482421875,0.5107269287109375,110.0
../data/tyre_dataset/defective/Defective (205).jpg,1,0.9949042795412825,5.123257050218282,131.82711791992188,74.40423422280806,-0.06714620392365148,-1.229013907157664,0.2173309326171875,0.5816192626953125,36.0
../data/tyre_dataset/defective/Defective (206).jpg,1,0.9736699735569377,6.152755930065459,130.20706176757812,74.09943659763222,-0.057219381539292964,-1.2358685875929205,0.1872711181640625,0.5723876953125,14.0
../data/tyre_dataset/defective/Defective (207).jpg,1,0.9862591959058399,5.268818481307064,131.36094665527344,73.26085270570717,-0.05791860166517861,-1.181253866484507,0.2136077880859375,0.569549560546875,58.0
../data/tyre_dataset/defective/Defective (208).jpg,1,0.9845532417025982,5.784250138179657,130.67515563964844,73.43570740294827,-0.07241319722404696,-1.186565059726765,0.1719970703125,0.58453369140625,51.0
../data/tyre_dataset/defective/Defective (209).jpg,1,0.9861552437221596,6.588805396702437,128.92079162597656,73.70227470348561,-0.013454182326132746,-1.2026771697738878,0.1956939697265625,0.5174713134765625,100.0
../data/tyre_dataset/defective/Defective (21).jpg,1,0.9959211606551611,6.923131631941983,128.601806640625,73.47511615009024,-0.008170016977183071,-1.2056329397593661,0.178741455078125,0.5155792236328125,22.0
../data/tyre_dataset/defective/Defective (210).jpg,1,0.9931551877913026,6.043487490875886,129.74868774414062,73.05122970048876,-0.022827379074379532,-1.1668893078378344,0.0857391357421875,0.5206298828125,30.0
../data/tyre_dataset/defective/Defective (211).jpg,1,0.9945913850482877,6.084475941957841,129.79083251953125,73.02056331062808,-0.02921327017456976,-1.181321487855041,0.153656005859375,0.5478057861328125,57.0
../data/tyre_dataset/defective/Defective (212).jpg,1,0.9915938723734519,6.170941714770868,129.51016235351562,73.40728343114355,-0.028676853422036193,-1.1939100453459373,0.1751861572265625,0.52081298828125,40.0
../data/tyre_dataset/defective/Defective (213).jpg,1,0.9948416615591876,6.210965894050876,129.394287109375,73.07666271207495,-0.011404485360324573,-1.2027978979128484,0.1374969482421875,0.5139312744140625,32.0
../data/tyre_dataset/defective/Defective (214).jpg,1,0.9953994777300569,5.786171928455304,129.99627685546875,72.9552679147249,-0.016068604414228742,-1.2052798523326518,0.15533447265625,0.524139404296875,32.0
../data/tyre_dataset/defective/Defective (215).jpg,1,0.9953173113903871,6.824611409729658,128.6488037109375,73.53008779285356,-0.015560166123532823,-1.1975198451160716,0.193328857421875,0.4969482421875,53.0
../data/tyre_dataset/defective/Defective (216).jpg,1,0.9938399705463574,5.93007895815231,129.76023864746094,73.61448727847086,-0.016639369046693626,-1.2067122780318231,0.158905029296875,0.5113525390625,29.0
../data/tyre_dataset/defective/Defective (217).jpg,1,0.9855332904852325,6.472442561021069,129.165283203125,73.42735776585239,-0.023304747919065213,-1.1934534194462139,0.180450439453125,0.537689208984375,36.0
../data/tyre_dataset/defective/Defective (218).jpg,1,0.9893014387579003,6.168217372755506,129.63009643554688,72.98830088031899,-0.027680979136996978,-1.1761726103114842,0.13330078125,0.51251220703125,68.0
../data/tyre_dataset/defective/Defective (219).jpg,1,0.9962419624502042,6.688342348049234,128.79043579101562,73.4703525092438,-0.006837764097776255,-1.2074479263901157,0.1581878662109375,0.517730712890625,28.0
../data/tyre_dataset/defective/Defective (22).jpg,1,0.9917033768593301,6.529011862377571,129.05892944335938,73.13635775161536,-0.020988909734623078,-1.1857279524563282,0.204010009765625,0.52825927734375,51.0
../data/tyre_dataset/defective/Defective (220).jpg,1,0.9841910508857971,6.4881157910477185,128.94398498535156,73.67571232144971,-0.01424154230391945,-1.2049588475315922,0.18450927734375,0.5234375,46.0
../data/tyre_dataset/defective/Defective (221).jpg,1,0.9986368476485575,6.5068299800936,129.1141357421875,72.92755339094406,-0.005674944336779757,-1.1938094184341135,0.199554443359375,0.503997802734375,14.0
../data/tyre_dataset/defective/Defective (222).jpg,1,0.9731855730898276,5.652761277019165,130.3899383544922,73.77467126211154,-0.04726077718723014,-1.2017902755021457,0.1890106201171875,0.5713348388671875,29.0
../data/tyre_dataset/defective/Defective (223).jpg,1,0.9913591922537425,5.6918634315253795,130.40513610839844,73.35695531394357,-0.05009809846406514,-1.1856075641603123,0.1581573486328125,0.5672760009765625,37.0
../data/tyre_dataset/defective/Defective (224).jpg,1,0.9921711543002661,5.834657863475158,130.004150390625,72.85412349627835,-0.01734832860388127,-1.192238086605711,0.2162017822265625,0.533447265625,48.0
../data/tyre_dataset/defective/Defective (225).jpg,1,0.9940624543646395,5.543598527519865,130.69900512695312,72.2619851886506,-0.013140742536482236,-1.175582223327612,0.21966552734375,0.5225677490234375,38.0
../data/tyre_dataset/defective/Defective (226).jpg,1,0.9935520376668193,6.175019146520031,129.4845733642578,72.80638746846573,-0.008551592343702182,-1.1852584902859598,0.1855010986328125,0.5169677734375,56.0
../data/tyre_dataset/defective/Defective (227).jpg,1,0.9855702960277528,6.363285108902161,129.28672790527344,73.55175942375557,-0.031573220904377405,-1.2017815636468527,0.1435394287109375,0.54034423828125,42.0
../data/tyre_dataset/defective/Defective (228).jpg,1,0.9887354520229348,5.706221167986544,130.5564727783203,74.2513796482797,-0.05365496685477943,-1.2239865413433866,0.1194610595703125,0.5742034912109375,16.0
../data/tyre_dataset/defective/Defective (229).jpg,1,0.9858587271272538,6.833371742751923,128.66514587402344,73.56097878554341,-0.01448824723967055,-1.197801685227891,0.16851806640625,0.5131988525390625,32.0
../data/tyre_dataset/defective/Defective (23).jpg,1,0.991932803838931,7.222115278652213,128.36077880859375,73.78393205946114,-0.010057260106573459,-1.2018347136572063,0.1673583984375,0.51434326171875,31.0
../data/tyre_dataset/defective/Defective (230).jpg,1,0.9913903685818264,6.011785773286416,129.7714080810547,73.12264540985623,-0.023638407205742038,-1.1790998507666606,0.23358154296875,0.5262908935546875,97.0
../data/tyre_dataset/defective/Defective (231).jpg,1,0.9975301069661785,6.592293977258878,128.94058227539062,73.65584775493963,-0.011933427469993749,-1.211658266140475,0.0859375,0.510894775390625,24.0
../data/tyre_dataset/defective/Defective (232).jpg,1,0.9825318628490466,6.729454142398398,128.72972106933594,73.42685506598178,-0.00974322787741306,-1.1935455183924755,0.2266845703125,0.5221099853515625,35.0
../data/tyre_dataset/defective/Defective (233).jpg,1,0.9936029974583169,6.804923439377567,128.67384338378906,73.3625454214495,-0.010606371418695951,-1.1936809548891945,0.1329193115234375,0.512786865234375,36.0
